id,tokens,ner_tags
4152,"[""The"", ""documents"", ""attached"", ""to"", ""spear-phishing"", ""e-mails"", ""used"", ""in"", ""both"", ""attacks"", ""contain"", ""code"", ""that"", ""exploits"", ""CVE-2012-0158"", "","", ""which"", ""despite"", ""its"", ""age"", ""remains"", ""one"", ""of"", ""the"", ""most"", ""common"", ""Microsoft"", ""Word"", ""vulnerabilities"", ""being"", ""exploited"", ""by"", ""multiple"", ""threat"", ""actors"", "".""]","[26, 4, 26, 26, 20, 21, 26, 26, 26, 2, 26, 26, 26, 26, 22, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 23, 23, 26, 26, 26, 26, 26, 26, 26]"
4153,"[""the"", ""backdoor"", ""is"", ""packaged"", ""together"", ""with"", ""the"", ""CVE-2013-5065"", ""EoP"", ""exploit"", ""and"", ""heavily"", ""obfuscated"", "".""]","[26, 26, 26, 26, 26, 26, 26, 22, 22, 23, 26, 26, 26, 26]"
4154,"[""While"", ""we"", ""were"", ""unable"", ""to"", ""recover"", ""the"", ""initial"", ""vulnerability"", ""used"", "","", ""it"", ""is"", ""possibly"", ""the"", ""same"", ""CVE-2014-0515"", ""Adobe"", ""Flash"", ""exploit"", ""first"", ""reported"", ""by"", ""Cisco"", ""TRAC"", ""in"", ""late"", ""July"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 22, 23, 23, 26, 26, 26, 6, 7, 26, 10, 11, 26]"
4155,"[""However"", "","", ""to"", ""increase"", ""success"", ""rates"", ""APT20"", ""can"", ""use"", ""zero-day"", ""exploits"", "","", ""so"", ""even"", ""a"", ""properly"", ""patched"", ""system"", ""would"", ""be"", ""compromised"", "".""]","[26, 26, 26, 26, 26, 26, 0, 26, 26, 22, 23, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
4156,"[""PLEAD"", ""also"", ""dabbled"", ""with"", ""a"", ""short-lived"", "","", ""fileless"", ""version"", ""of"", ""their"", ""malware"", ""when"", ""it"", ""obtained"", ""an"", ""exploit"", ""for"", ""a"", ""Flash"", ""vulnerability"", ""("", ""CVE-2015-5119"", "")"", ""that"", ""was"", ""leaked"", ""during"", ""the"", ""Hacking"", ""Team"", ""breach"", "".""]","[2, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 23, 26, 22, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
4157,"[""PLEAD"", ""also"", ""uses"", ""CVE-2017-7269"", "","", ""a"", ""buffer"", ""overflow"", ""vulnerability"", ""Microsoft"", ""Internet"", ""Information"", ""Services"", ""("", ""IIS"", "")"", ""6.0"", ""to"", ""compromise"", ""the"", ""victim"", ""'s"", ""server"", "".""]","[2, 26, 26, 22, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
4158,"[""Kaspersky"", ""Lab"", ""has"", ""detected"", ""a"", ""new"", ""method"", ""of"", ""first"", ""infection"", ""that"", ""uses"", ""a"", ""drive-by-download"", ""with"", ""a"", ""flash"", ""exploit"", ""("", ""CVE-2015-5119"", "","", ""the"", ""one"", ""leaked"", ""from"", ""The"", ""Hacking"", ""Team"", ""incident"", "")"", "".""]","[6, 7, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 23, 26, 22, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
4159,"[""If"", ""the"", ""document"", ""was"", ""delivered"", ""with"", ""macros"", ""instead"", ""of"", ""exploits"", ""("", ""CVE-2012-0158"", "","", ""CVE-2013-3906"", ""or"", ""CVE-2014-1761"", "")"", "","", ""then"", ""the"", ""document"", ""contained"", ""instructions"", ""for"", ""enabling"", ""macros"", "".""]","[26, 26, 4, 26, 26, 26, 26, 26, 26, 26, 26, 22, 26, 22, 26, 22, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
4160,"[""Moreover"", "","", ""they"", ""used"", ""the"", ""same"", ""exploit"", ""kit"", ""Niteris"", ""as"", ""that"", ""in"", ""the"", ""Corkow"", ""case"", "".""]","[26, 26, 26, 26, 26, 26, 26, 22, 23, 26, 26, 26, 26, 8, 26, 26]"
4161,"[""The"", ""CVE-2012-0773"", ""was"", ""originally"", ""discovered"", ""by"", ""VUPEN"", ""and"", ""has"", ""an"", ""interesting"", ""story"", "".""]","[26, 22, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
4162,"[""The"", ""decoy"", ""documents"", ""used"", ""by"", ""the"", ""InPage"", ""exploits"", ""suggest"", ""that"", ""the"", ""targets"", ""are"", ""likely"", ""to"", ""be"", ""politically"", ""or"", ""militarily"", ""motivated"", "".""]","[26, 8, 9, 26, 26, 26, 22, 23, 26, 26, 26, 26, 26, 26, 26, 26, 16, 26, 16, 26, 26]"
4163,"[""While"", ""documents"", ""designed"", ""to"", ""exploit"", ""the"", ""InPage"", ""software"", ""are"", ""rare"", "","", ""they"", ""are"", ""not"", ""new"", ""\u2013"", ""however"", ""in"", ""recent"", ""weeks"", ""Unit42"", ""has"", ""observed"", ""numerous"", ""InPage"", ""exploits"", ""leveraging"", ""similar"", ""shellcode"", "","", ""suggesting"", ""continued"", ""use"", ""of"", ""the"", ""exploit"", ""previously"", ""discussed"", ""by"", ""Kaspersky"", "".""]","[26, 26, 26, 26, 26, 26, 8, 9, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 6, 26, 26, 26, 22, 23, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 6, 26]"
4164,"[""Compared"", ""to"", ""Patchwork"", "","", ""whose"", ""Trojanized"", ""documents"", ""exploit"", ""at"", ""least"", ""five"", ""security"", ""flaws"", "","", ""Confucius'"", ""backdoors"", ""are"", ""delivered"", ""through"", ""Office"", ""files"", ""exploiting"", ""memory"", ""corruption"", ""vulnerabilities"", ""CVE-2015-1641"", ""and"", ""CVE-2017-11882"", "".""]","[26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 26, 22, 26]"
4165,"[""Lately"", "","", ""Patchwork"", ""has"", ""been"", ""sending"", ""multiple"", ""RTF"", ""files"", ""exploiting"", ""CVE-2017-8570"", "".""]","[26, 26, 0, 26, 26, 26, 26, 4, 5, 26, 22, 26]"
4166,"[""Confucius'"", ""backdoors"", ""are"", ""delivered"", ""through"", ""Office"", ""documents"", ""exploiting"", ""memory"", ""corruption"", ""vulnerabilities"", ""CVE-2015-1641"", ""and"", ""CVE-2017-11882"", "".""]","[8, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 26, 22, 26]"
4167,"[""The"", ""sctrls"", ""backdoor"", ""we"", ""came"", ""across"", ""is"", ""delivered"", ""via"", ""RTF"", ""files"", ""exploiting"", ""CVE-2015-1641"", "".""]","[26, 8, 9, 26, 26, 26, 26, 26, 26, 20, 21, 26, 22, 26]"
4168,"[""The"", ""documents"", ""that"", ""exploit"", ""CVE2017-11882"", ""download"", ""another"", ""payload"", ""\u2014"", ""an"", ""HTML"", ""Application"", ""("", ""HTA"", "")"", ""file"", ""toting"", ""a"", ""malicious"", ""Visual"", ""Basic"", ""("", ""VBS"", "")"", ""script"", ""\u2014"", ""from"", ""the"", ""server"", "","", ""which"", ""is"", ""executed"", ""accordingly"", ""by"", ""the"", ""command-line"", ""tool"", ""mshta.exe"", "".""]","[26, 26, 26, 26, 22, 26, 26, 26, 26, 26, 8, 9, 26, 4, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 4, 26]"
4169,"[""Hackers"", ""use"", ""the"", ""exploits"", ""\"""", ""Nitris"", ""Exploit"", ""Kit"", ""\"""", ""("", ""earlier"", ""known"", ""as"", ""CottonCastle"", "")"", "","", ""which"", ""is"", ""not"", ""available"", ""in"", ""open"", ""sources"", ""and"", ""sold"", ""only"", ""to"", ""trusted"", ""users"", "".""]","[26, 26, 26, 26, 26, 22, 23, 23, 26, 26, 26, 26, 26, 22, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
4170,"[""Hackers"", ""first"", ""actively"", ""spread"", ""bots"", ""using"", ""the"", ""Niteris"", ""exploit"", "","", ""and"", ""then"", ""search"", ""for"", ""infected"", ""devices"", ""at"", ""banks"", ""amongst"", ""their"", ""bots"", ""by"", ""analyzing"", ""IP"", ""addresses"", "","", ""cracked"", ""passwords"", ""and"", ""results"", ""of"", ""the"", ""modules"", ""performance"", "".""]","[26, 26, 26, 26, 26, 26, 26, 22, 23, 26, 26, 26, 26, 26, 26, 26, 26, 16, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
4171,"[""In"", ""August"", ""2014"", "","", ""some"", ""of"", ""our"", ""users"", ""observed"", ""targeted"", ""attacks"", ""with"", ""a"", ""variation"", ""of"", ""CVE-2012-0158"", ""and"", ""an"", ""unusual"", ""set"", ""of"", ""malware"", "".""]","[26, 10, 11, 26, 26, 26, 26, 26, 26, 2, 3, 26, 26, 26, 26, 22, 26, 26, 26, 26, 26, 26, 26]"
4172,"[""Longhorn"", "","", ""which"", ""we"", ""internally"", ""refer"", ""to"", ""as"", ""\"""", ""The"", ""Lamberts"", ""\"""", "","", ""first"", ""came"", ""to"", ""the"", ""attention"", ""of"", ""the"", ""ITSec"", ""community"", ""in"", ""2014"", "","", ""when"", ""our"", ""colleagues"", ""from"", ""FireEye"", ""discovered"", ""an"", ""attack"", ""using"", ""a"", ""zero"", ""day"", ""vulnerability"", ""("", ""CVE-2014-4148"", "")"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 1, 26, 26, 26, 26, 26, 26, 26, 26, 26, 6, 7, 26, 10, 26, 26, 26, 26, 26, 6, 26, 26, 2, 26, 26, 22, 23, 23, 26, 22, 26, 26]"
4173,"[""The"", ""first"", ""time"", ""the"", ""Lambert"", ""family"", ""malware"", ""was"", ""uncovered"", ""publicly"", ""was"", ""in"", ""October"", ""2014"", "","", ""when"", ""FireEye"", ""posted"", ""a"", ""blog"", ""about"", ""a"", ""zero"", ""day"", ""exploit"", ""("", ""CVE-2014-4148"", "")"", ""used"", ""in"", ""the"", ""wild"", "".""]","[26, 26, 26, 26, 8, 9, 9, 26, 26, 26, 26, 26, 10, 11, 26, 26, 6, 26, 26, 26, 26, 26, 22, 23, 23, 26, 22, 26, 26, 26, 26, 26, 26]"
4174,"[""While"", ""in"", ""most"", ""cases"", ""the"", ""infection"", ""vector"", ""remains"", ""unknown"", "","", ""the"", ""high"", ""profile"", ""attack"", ""from"", ""2014"", ""used"", ""a"", ""very"", ""complex"", ""Windows"", ""TTF"", ""zero-day"", ""exploit"", ""("", ""CVE-2014-4148"", "")"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 2, 3, 3, 26, 10, 26, 26, 26, 26, 26, 26, 22, 23, 26, 22, 26, 26]"
4175,"[""To"", ""further"", ""exemplify"", ""the"", ""proficiency"", ""of"", ""the"", ""attackers"", ""leveraging"", ""the"", ""Lamberts"", ""toolkit"", "","", ""deployment"", ""of"", ""Black"", ""Lambert"", ""included"", ""a"", ""rather"", ""sophisticated"", ""TTF"", ""zero"", ""day"", ""exploit"", "","", ""CVE-2014-4148"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 8, 9, 26, 26, 26, 8, 9, 26, 26, 26, 26, 26, 22, 23, 23, 26, 22, 26]"
4176,"[""This"", ""sample"", ""was"", ""also"", ""found"", ""to"", ""be"", ""deployed"", ""using"", ""the"", ""CVE-2012-0158"", ""vulnerability"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 26, 26]"
4177,"[""Our"", ""analysis"", ""shows"", ""that"", ""actors"", ""attempted"", ""to"", ""exploit"", ""CVE-2012-0158"", ""to"", ""install"", ""NetTraveler"", ""Trojan"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 22, 26, 26, 8, 9, 26]"
4178,"[""Unit"", ""42"", ""'s"", ""analysis"", ""shows"", ""that"", ""NetTraveler"", ""attempted"", ""to"", ""exploit"", ""CVE-2012-0158"", ""to"", ""install"", ""NetTraveler"", ""Trojan"", "".""]","[6, 7, 26, 26, 26, 26, 8, 26, 26, 26, 22, 26, 26, 8, 9, 26]"
4179,"[""Our"", ""analysis"", ""shows"", ""that"", ""NetTraveler"", ""attempted"", ""to"", ""exploit"", ""CVE-2012-0158"", ""to"", ""install"", ""NetTraveler"", ""Trojan"", "".""]","[26, 26, 26, 26, 8, 26, 26, 26, 22, 26, 26, 8, 9, 26]"
4180,"[""In"", ""this"", ""report"", "","", ""we'll"", ""review"", ""how"", ""the"", ""actors"", ""attempted"", ""to"", ""exploit"", ""CVE-2012-0158"", ""to"", ""install"", ""the"", ""NetTraveler"", ""Trojan"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 26, 26, 26, 8, 9, 26]"
4181,"[""In"", ""this"", ""report"", "","", ""we'll"", ""review"", ""how"", ""NetTraveler"", ""attempted"", ""to"", ""exploit"", ""CVE-2012-0158"", ""to"", ""install"", ""the"", ""NetTraveler"", ""Trojan"", "".""]","[26, 26, 26, 26, 26, 26, 26, 8, 26, 26, 26, 22, 26, 26, 26, 8, 9, 26]"
4182,"[""In"", ""this"", ""report"", "","", ""we'll"", ""review"", ""how"", ""the"", ""NetTraveler"", ""attempted"", ""to"", ""exploit"", ""CVE-2012-0158"", ""to"", ""install"", ""the"", ""NetTraveler"", ""Trojan"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 8, 26, 26, 26, 22, 26, 26, 26, 8, 9, 26]"
4183,"[""Kaspersky"", ""Lab"", ""'s"", ""products"", ""detect"", ""the"", ""Microsoft"", ""Office"", ""exploits"", ""used"", ""in"", ""the"", ""spear-phishing"", ""attacks"", "","", ""including"", ""Exploit.MSWord.CVE-2010-333"", "","", ""Exploit.Win32.CVE-2012-0158"", "".""]","[6, 7, 26, 26, 26, 26, 22, 23, 23, 26, 26, 26, 2, 3, 26, 26, 4, 26, 4, 26]"
4184,"[""The"", ""files"", ""exploit"", ""the"", ""well-known"", ""Microsoft"", ""Office"", ""vulnerability"", "","", ""CVE-2012-0158"", "","", ""to"", ""execute"", ""malicious"", ""code"", ""in"", ""order"", ""to"", ""take"", ""control"", ""of"", ""the"", ""targeted"", ""systems"", "".""]","[26, 4, 26, 26, 26, 22, 23, 23, 26, 22, 26, 26, 26, 26, 26, 26, 26, 26, 24, 25, 26, 26, 26, 26, 26]"
4185,"[""Earlier"", ""this"", ""month"", "","", ""Securelist"", ""'s"", ""technology"", ""caught"", ""another"", ""zero-day"", ""Adobe"", ""Flash"", ""Player"", ""exploit"", ""deployed"", ""in"", ""targeted"", ""attacks"", "".""]","[26, 26, 26, 26, 6, 26, 26, 26, 26, 22, 23, 23, 23, 23, 26, 26, 2, 3, 26]"
4186,"[""Operation"", ""Daybreak"", ""appears"", ""to"", ""have"", ""been"", ""launched"", ""by"", ""ScarCruft"", ""in"", ""March"", ""2016"", ""and"", ""employs"", ""a"", ""previously"", ""unknown"", ""("", ""0-day"", "")"", ""Adobe"", ""Flash"", ""Player"", ""exploit"", "".""]","[2, 3, 26, 26, 26, 26, 26, 26, 26, 26, 10, 11, 26, 26, 26, 26, 26, 26, 22, 26, 22, 23, 23, 23, 26]"
4187,"[""Adobe"", ""Flash"", ""Player"", ""exploit"", "".""]","[22, 23, 23, 23, 26]"
4188,"[""It"", ""is"", ""also"", ""possible"", ""that"", ""ScarCruft"", ""deployed"", ""another"", ""zero"", ""day"", ""exploit"", "","", ""CVE-2016-0147"", "","", ""which"", ""was"", ""patched"", ""in"", ""April"", "".""]","[26, 26, 26, 26, 26, 0, 26, 26, 22, 23, 23, 26, 22, 26, 26, 26, 26, 26, 26, 26]"
4189,"[""Operation"", ""Erebus"", ""leverages"", ""another"", ""Flash"", ""Player"", ""exploit"", ""("", ""CVE-2016-4117"", "")"", ""through"", ""the"", ""use"", ""of"", ""watering"", ""hole"", ""attacks"", "".""]","[2, 3, 26, 26, 22, 23, 23, 26, 22, 26, 26, 26, 26, 26, 2, 3, 3, 26]"
4190,"[""ScarCruft"", ""'s"", ""Operation"", ""Erebus"", ""leverages"", ""another"", ""Flash"", ""Player"", ""exploit"", ""("", ""CVE-2016-4117"", "")"", ""through"", ""the"", ""use"", ""of"", ""watering"", ""hole"", ""attacks"", "".""]","[0, 26, 2, 3, 26, 26, 22, 23, 23, 26, 22, 26, 26, 26, 26, 26, 2, 3, 3, 26]"
4191,"[""Nevertheless"", "","", ""resourceful"", ""threat"", ""actors"", ""such"", ""as"", ""ScarCruft"", ""will"", ""probably"", ""continue"", ""to"", ""deploy"", ""zero-day"", ""exploits"", ""against"", ""their"", ""high"", ""profile"", ""targets"", "".""]","[26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 22, 23, 26, 26, 26, 26, 26, 26]"
4192,"[""This"", ""malware"", ""uses"", ""the"", ""public"", ""privilege"", ""escalation"", ""exploit"", ""code"", ""CVE-2018-8120"", ""or"", ""UACME"", ""which"", ""is"", ""normally"", ""used"", ""by"", ""legitimate"", ""red"", ""teams"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 26, 8, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
4193,"[""Earlier"", ""this"", ""month"", "","", ""we"", ""caught"", ""another"", ""zero-day"", ""Adobe"", ""Flash"", ""Player"", ""exploit"", ""deployed"", ""in"", ""targeted"", ""attacks"", "".""]","[26, 26, 26, 26, 26, 26, 26, 22, 23, 23, 23, 23, 26, 26, 2, 3, 26]"
4194,"[""The"", ""other"", ""one"", "","", ""ScarCruft"", ""'s"", ""Operation"", ""Erebus"", ""employs"", ""an"", ""older"", ""exploit"", "","", ""for"", ""CVE-2016-4117"", ""and"", ""leverages"", ""watering"", ""holes"", "".""]","[26, 26, 26, 26, 26, 26, 2, 3, 26, 26, 26, 26, 26, 26, 22, 26, 26, 20, 21, 26]"
4195,"[""The"", ""other"", ""one"", "","", ""\"""", ""Operation"", ""Erebus"", ""\"""", ""employs"", ""an"", ""older"", ""exploit"", "","", ""for"", ""CVE-2016-4117"", ""and"", ""leverages"", ""watering"", ""holes"", "".""]","[26, 26, 26, 26, 26, 2, 3, 26, 26, 26, 26, 26, 26, 26, 22, 26, 26, 20, 21, 26]"
4196,"[""The"", ""ScarCruft"", ""APT"", ""gang"", ""has"", ""made"", ""use"", ""of"", ""a"", ""Flash"", ""zero"", ""day"", ""patched"", ""Thursday"", ""by"", ""Adobe"", ""to"", ""attack"", ""more"", ""than"", ""two"", ""dozen"", ""high-profile"", ""targets"", ""in"", ""Russia"", ""and"", ""Asia"", ""primarily"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 23, 23, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 14, 26, 26]"
4197,"[""Adobe"", ""on"", ""Thursday"", ""patched"", ""a"", ""zero-day"", ""vulnerability"", ""in"", ""Flash"", ""Player"", ""that"", ""has"", ""been"", ""used"", ""in"", ""targeted"", ""attacks"", ""carried"", ""out"", ""by"", ""a"", ""new"", ""APT"", ""group"", ""operating"", ""primarily"", ""against"", ""high-profile"", ""victims"", ""in"", ""Russia"", ""and"", ""Asia"", "".""]","[26, 26, 26, 26, 26, 22, 23, 26, 26, 26, 26, 26, 26, 26, 26, 2, 3, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 14, 26]"
4198,"[""Researchers"", ""at"", ""Kaspersky"", ""Lab"", ""privately"", ""disclosed"", ""the"", ""flaw"", ""to"", ""Adobe"", ""after"", ""exploits"", ""against"", ""the"", ""zero-day"", ""were"", ""used"", ""in"", ""March"", ""by"", ""the"", ""ScarCruft"", ""APT"", ""gang"", ""in"", ""what"", ""Kaspersky"", ""Lab"", ""is"", ""calling"", ""Operation"", ""Daybreak"", "".""]","[26, 26, 6, 7, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 26, 26, 26, 10, 26, 26, 26, 26, 26, 26, 26, 6, 7, 26, 26, 2, 3, 26]"
4199,"[""Kaspersky"", ""speculates"", ""that"", ""ScarCruft"", ""could"", ""also"", ""be"", ""behind"", ""another"", ""zero-day"", "","", ""CVE-2016-0147"", "","", ""a"", ""vulnerability"", ""in"", ""Microsoft"", ""XML"", ""Core"", ""Services"", ""that"", ""was"", ""patched"", ""in"", ""April"", "".""]","[6, 26, 26, 0, 26, 26, 26, 26, 26, 22, 26, 22, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 10, 26]"
4200,"[""Another"", ""set"", ""of"", ""attacks"", ""called"", ""Operation"", ""Erebus"", ""leverages"", ""another"", ""Flash"", ""exploit"", "","", ""CVE-2016-4117"", "","", ""and"", ""relies"", ""on"", ""watering"", ""hole"", ""attacks"", ""as"", ""a"", ""means"", ""of"", ""propagation"", "".""]","[26, 26, 26, 2, 26, 2, 3, 26, 26, 22, 23, 26, 22, 26, 26, 26, 26, 2, 3, 3, 26, 26, 26, 26, 26, 26]"
4201,"[""Thursday"", ""'s"", ""Flash"", ""Player"", ""update"", ""patched"", ""36"", ""vulnerabilities"", ""in"", ""total"", ""including"", ""the"", ""zero"", ""day"", ""CVE-2016-4171"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 23, 22, 26]"
4202,"[""Wild"", ""Neutron"", ""'s"", ""attacks"", ""in"", ""2015"", ""uses"", ""a"", ""stolen"", ""code"", ""signing"", ""certificate"", ""belonging"", ""to"", ""Taiwanese"", ""electronics"", ""maker"", ""Acer"", ""and"", ""an"", ""unknown"", ""Flash"", ""Player"", ""exploit"", "".""]","[0, 1, 26, 2, 26, 10, 26, 26, 8, 9, 9, 9, 26, 26, 14, 16, 26, 26, 26, 26, 26, 22, 23, 23, 26]"
4203,"[""Wild"", ""Neutron"", ""'s"", ""attack"", ""took"", ""advantage"", ""of"", ""a"", ""Java"", ""zero-day"", ""exploit"", ""and"", ""used"", ""hacked"", ""forums"", ""as"", ""watering"", ""holes"", "".""]","[0, 1, 26, 2, 26, 26, 26, 26, 22, 23, 23, 26, 26, 26, 26, 26, 20, 21, 26]"
4204,"[""Instead"", ""of"", ""Flash"", ""exploits"", "","", ""older"", ""Wild"", ""Neutron"", ""exploitation"", ""and"", ""watering"", ""holes"", ""used"", ""what"", ""was"", ""a"", ""Java"", ""zero-day"", ""at"", ""the"", ""end"", ""of"", ""2012"", ""and"", ""the"", ""beginning"", ""of"", ""2013"", "","", ""detected"", ""by"", ""Kaspersky"", ""Lab"", ""products"", ""as"", ""Exploit.Java.CVE-2012-3213.b"", "".""]","[26, 26, 22, 23, 26, 26, 26, 26, 26, 26, 20, 21, 26, 26, 26, 26, 22, 23, 26, 26, 10, 11, 11, 26, 26, 10, 11, 11, 26, 26, 26, 6, 7, 26, 26, 22, 26]"
4205,"[""In"", ""that"", ""case"", "","", ""we"", ""observed"", ""Buhtrap"", ""using"", ""a"", ""local"", ""privilege"", ""escalation"", ""exploit"", "","", ""CVE-2019-1132"", "","", ""against"", ""one"", ""of"", ""its"", ""victims"", "".""]","[26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 22, 26, 26, 26, 26, 26, 26, 26]"
4206,"[""Prior"", ""to"", ""that"", ""report"", "","", ""we"", ""published"", ""detail"", ""analysis"", ""on"", ""malware"", ""exploiting"", ""CVE-2018-8414"", ""vulnerability"", ""(remote"", ""code"", ""execution"", ""in"", ""SettingContent-ms)"", "","", ""which"", ""is"", ""believed"", ""a"", ""work"", ""of"", ""DarkHydrus"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 26]"
4207,"[""WannaCry"", ""incorporated"", ""the"", ""leaked"", ""EternalBlue"", ""exploit"", ""that"", ""used"", ""two"", ""known"", ""vulnerabilities"", ""in"", ""Windows"", ""CVE-2017-0144"", ""and"", ""CVE-2017-0145"", ""to"", ""turn"", ""the"", ""ransomware"", ""into"", ""a"", ""worm"", "","", ""capable"", ""of"", ""spreading"", ""itself"", ""to"", ""any"", ""unpatched"", ""computers"", ""on"", ""the"", ""victim's"", ""network"", ""and"", ""also"", ""to"", ""other"", ""vulnerable"", ""computers"", ""connected"", ""to"", ""the"", ""internet"", "".""]","[2, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 26, 22, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
4208,"[""One"", ""vulnerability"", ""is"", ""a"", ""Windows"", ""zero-day"", ""vulnerability"", ""(CVE-2019-0703)"", ""discovered"", ""by"", ""Symantec"", "".""]","[26, 26, 26, 26, 26, 22, 23, 26, 26, 26, 6, 26]"
4209,"[""Bemstour"", ""exploits"", ""two"", ""Windows"", ""vulnerabilities"", ""in"", ""order"", ""to"", ""achieve"", ""remote"", ""kernel"", ""code"", ""execution"", ""on"", ""targeted"", ""computers"", "".""]","[0, 26, 26, 26, 22, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
4210,"[""The"", ""second"", ""Windows"", ""vulnerability"", ""(CVE-2017-0143)"", ""was"", ""patched"", ""in"", ""March"", ""2017"", ""after"", ""it"", ""was"", ""discovered"", ""to"", ""have"", ""been"", ""used"", ""by"", ""two"", ""exploit"", ""tools\u2014EternalRomance"", ""and"", ""EternalSynergy\u2014that"", ""were"", ""also"", ""released"", ""as"", ""part"", ""of"", ""the"", ""Shadow"", ""Brokers"", ""leak"", "".""]","[26, 26, 26, 22, 26, 26, 26, 26, 10, 11, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 1, 26, 26]"
4211,"[""These"", ""include"", ""CVE-2010-3962"", ""as"", ""part"", ""of"", ""an"", ""attack"", ""campaign"", ""in"", ""2010"", ""and"", ""CVE-2014-1776"", ""in"", ""2014"", "".""]","[26, 26, 22, 26, 26, 26, 26, 2, 3, 26, 10, 26, 22, 26, 10, 26]"
